"date","UE","UN","EU","EN","NU","NE"
2002-01-01,0.20965732221655,0.0517394564498591,0.0178977887733733,0.0108276205082709,0.0289994746582307,0
2002-02-01,0.226708329062969,0.0446138854433376,0.0166082246632427,0.00830011426577723,0.0295861514101792,0
2002-03-01,0.232809279222451,0.0550749147557786,0.015757127413629,0.00924373956963995,0.0332029682725921,0
2002-04-01,0.208861151919435,0.0496762941387763,0.0169923398939065,0.0103984594508963,0.0306855252564829,0
2002-05-01,0.219244455676885,0.0481491283153249,0.0150305364131508,0.00710696575042159,0.0311083037016351,0
2002-06-01,0.211951858322049,0.0502540006646722,0.0160847091099088,0.0102228262226253,0.0310261410288918,0
2002-07-01,0.205604035680413,0.0440857039373961,0.0160656730204931,0.00768180094822771,0.0300978435149736,0
2002-08-01,0.19860647819476,0.0513904890442611,0.0158447773450906,0.00947172585381721,0.0307751491342581,0
2002-09-01,0.205918340439006,0.0463647839049721,0.0163995239304555,0.00805685994962294,0.0287810886872456,0
2002-10-01,0.21796882488902,0.0451901791113781,0.014215541939976,0.00697111149387539,0.0296508280165081,0
2002-11-01,0.20075177020029,0.0474043439366957,0.0165282364522778,0.00896382991328922,0.0300923518387735,0
2002-12-01,0.21007846773865,0.0456129866602467,0.016509146129114,0.00636017948969492,0.0315866164163426,0
2003-01-01,0.198211872911562,0.0440112693374916,0.014946478200751,0.0070311703530898,0.0273905666981103,0
2003-02-01,0.199896443106924,0.0538907965921311,0.0150266398765678,0.00835275878146615,0.0314682361466484,0
2003-03-01,0.19543397722813,0.0456187978074676,0.014161108519855,0.00800082229744347,0.0287898876379592,0
2003-04-01,0.199807407952853,0.0522029707702633,0.0158961380913282,0.00904605828417869,0.0316361558094003,0
2003-05-01,0.19285893996704,0.0530060045833118,0.0149521156682878,0.00828117344687616,0.0301611858587043,0
2003-06-01,0.209366431861535,0.0481688412895295,0.0164511082932037,0.00744601986117253,0.0333451543627184,0
2003-07-01,0.196570156338205,0.0533307467386309,0.0150870975268995,0.00815640028306804,0.029512734589288,0
2003-08-01,0.181657041928813,0.0483129149659613,0.0143086332356381,0.00917193077791877,0.0322527362213493,0
2003-09-01,0.209500499054576,0.0475644974852202,0.0170480849404205,0.0100129421522877,0.0305659355346265,0
2003-10-01,0.194143824661237,0.0476644095368222,0.0156655180681663,0.00928036658687346,0.031721017603758,0
2003-11-01,0.196626365094682,0.051768139823914,0.0152671079923946,0.0093268235399915,0.0332401154273802,0
2003-12-01,0.202007483722127,0.0452580289882703,0.0155773305872738,0.00943635233902281,0.0312247925372787,0
2004-01-01,0.217533795094914,0.0488683028572685,0.0158981129869985,0.00863311480861268,0.0317298795248011,0
2004-02-01,0.189615213288698,0.0472835045357082,0.014317911718997,0.00775511160449031,0.0274174610757687,0
2004-03-01,0.19545663089358,0.0455500069594817,0.0152705706220304,0.00780215214435289,0.0319801804340123,0
2004-04-01,0.183951338828832,0.0526242813923401,0.0152634340868102,0.00890128793263934,0.0284566909503954,0
2004-05-01,0.202217522446733,0.0444490616310564,0.015271761169891,0.00792434813152242,0.0301219082242492,0
2004-06-01,0.197100984384279,0.0486785280108814,0.0161755314701224,0.00970615523942436,0.0292631326210873,0
2004-07-01,0.19711321260461,0.0522736172757156,0.0153430235512023,0.00991692206493552,0.0294709849218077,0
2004-08-01,0.213958882676776,0.0461090646438899,0.0154114824724871,0.00744119736956433,0.0317794580252997,0
2004-09-01,0.201617903057614,0.0531676555492975,0.0147893757234445,0.00966903170180833,0.0296622051645171,0
2004-10-01,0.207429393118957,0.0457565744598815,0.016079424704841,0.00882228714376403,0.0306625867584398,0
2004-11-01,0.214607918450926,0.0498220747681388,0.0158930485948235,0.00952142237713139,0.0293069614591556,0
2004-12-01,0.211819486787529,0.0470725959243913,0.0156316242486094,0.00834965393294976,0.0292207381225114,0
2005-01-01,0.198933218564451,0.0520588099228452,0.0138716394312004,0.00852200915063565,0.0294692507737116,0
2005-02-01,0.204328815635762,0.0425411862940218,0.0152636932944595,0.00816846632337816,0.029372176365484,0
2005-03-01,0.193450946150639,0.0495440808218742,0.01627618784513,0.00910619056979407,0.0274740170159149,0
2005-04-01,0.197126747131718,0.0489567742219132,0.0144190065626452,0.0092525917560249,0.0289888852887519,0
2005-05-01,0.201116284792864,0.041017166048188,0.0153619401570917,0.00761687540906321,0.028081436924648,0
2005-06-01,0.197406207907829,0.0520603218764717,0.0147731153866879,0.00953027736393237,0.0281611369360983,0
2005-07-01,0.206989966267179,0.0464302761058871,0.0153889177884452,0.00970109811902622,0.0305202238549158,0
2005-08-01,0.219077938390271,0.0459803227613765,0.0132057671302095,0.00788962639688234,0.0296907608660185,0
2005-09-01,0.205300727721633,0.0491446790940852,0.0153105259791369,0.00884101626009672,0.0296312488436842,0
2005-10-01,0.207648609123965,0.0475999805617034,0.0132501941890704,0.00595521928039531,0.0284624969251175,0
2005-11-01,0.204592998719578,0.050213691757909,0.0144458290921514,0.00969735243147789,0.0302539404633243,0
2005-12-01,0.204993780120745,0.0486624782866184,0.0150067102031048,0.00910661852284557,0.0277045364202132,0
2006-01-01,0.195508643606403,0.053441048314019,0.0134947554182256,0.00889467001390774,0.0305015008983621,0
2006-02-01,0.207271793975919,0.0483137685244663,0.0148983832563388,0.00917403778477128,0.0300357090707981,0
2006-03-01,0.205400425766078,0.0507753709748645,0.0137131679464865,0.0084101694255459,0.0278142492924335,0
2006-04-01,0.199748351402323,0.0466968830251727,0.0145181617330382,0.00932603663576961,0.0274239530118636,0
2006-05-01,0.212083388216395,0.0453784592138083,0.0151785650037187,0.00863173756978643,0.026252699370644,0
2006-06-01,0.221813014301617,0.0404236516313436,0.0143605745900235,0.00705261619741945,0.0285483449678145,0
2006-07-01,0.206914114614596,0.0492671418042369,0.0152654293940425,0.00939451559920045,0.0287269645143959,0
2006-08-01,0.221330716414715,0.0416214787777901,0.0143986448489778,0.00650246453085935,0.0295516706767163,0
2006-09-01,0.199421586926363,0.0514149158093916,0.0153616437746323,0.0113143181517159,0.0276542472504643,0
2006-10-01,0.230121559888273,0.0378350305908051,0.0137576002228154,0.00665664884531226,0.0277659214413362,0
2006-11-01,0.208141409652481,0.0467937237581689,0.013945430022152,0.00981298704657643,0.0273209842814313,0
2006-12-01,0.215349394831091,0.0367924152751711,0.0136679821500716,0.00675688615356052,0.0260631057024281,0
2007-01-01,0.222085273488837,0.0423962271170289,0.0145715875529902,0.00804057253578771,0.0281731839704886,0
2007-02-01,0.211387113505158,0.0481823271452043,0.0159907469425834,0.0106945633573629,0.0272192530142776,0
2007-03-01,0.235668536174616,0.0388055835228913,0.0139175335924496,0.00634194728024747,0.0287874484106833,0
2007-04-01,0.219694418954034,0.0433313916779791,0.0151460843472333,0.0073166463418498,0.0265812503637462,0
2007-05-01,0.199501763897782,0.0447132893444091,0.0138824612885214,0.00796554100584859,0.0241906159547761,0
2007-06-01,0.19749271089897,0.045940469922938,0.0130220074762628,0.00856130538838603,0.0255093215511045,0
2007-07-01,0.216218700690864,0.0408022752183515,0.0147459347849696,0.0066053018223685,0.0270732023389986,0
2007-08-01,0.193059948435576,0.0513683173991258,0.0141057191771106,0.00815623033723863,0.0253519727759766,0
2007-09-01,0.208215606829421,0.0370259861166964,0.0134097769532456,0.00605110741790531,0.0265609069753651,0
2007-10-01,0.188910211045843,0.0488468720584666,0.0151587106933471,0.0101169884406212,0.025039970735123,0
2007-11-01,0.21541875716313,0.0440813648251325,0.0126013622276159,0.00595899878128664,0.0266155822116413,0
2007-12-01,0.183372860451484,0.0482357504181113,0.0132144112446342,0.00805551774709304,0.027034337577709,0
2008-01-01,0.211058404355585,0.042346294779439,0.0146711422306415,0.00676276207124609,0.0252160346630821,0
2008-02-01,0.201031845601296,0.0443517620350277,0.0123743780075209,0.00748271919037521,0.0276271530507716,0
2008-03-01,0.205277132287866,0.0431700465140377,0.0156233043201857,0.00817456043025847,0.0283705267560953,0
2008-04-01,0.211541438857532,0.0498687039346069,0.0136152661090215,0.00688453206142583,0.0253312181400347,0
2008-05-01,0.203759600274793,0.0504067111233029,0.014904026896856,0.00916831559246881,0.0291332716873638,0
2008-06-01,0.200006102940494,0.0485461066525037,0.0145533951040929,0.00616286779480935,0.026386662169003,0
2008-07-01,0.19954444001692,0.0515554140581291,0.0133380058596996,0.00811925445188708,0.0282445117266081,0
2008-08-01,0.185914347743681,0.0498944512620928,0.0146085390116354,0.00725335002132026,0.0276435844948088,0
2008-09-01,0.193822699759507,0.0557126564276762,0.0146841261803152,0.00744907237702011,0.0286942353407861,0
2008-10-01,0.206681590431643,0.051524454296885,0.0145857963979718,0.00709367767209059,0.0325263259355988,0
2008-11-01,0.201697173797777,0.0528545845378998,0.0137879028165695,0.00462086541325803,0.0308814433844735,0
2008-12-01,0.200914503038573,0.0468826947197348,0.0142063105442141,0.00555887563387182,0.0321457876296427,0
2009-01-01,0.18937292399703,0.0625584577737804,0.0156723777032885,0.0080287843975156,0.0325990331174526,0
2009-02-01,0.182008471022701,0.0524438647625117,0.016023831213987,0.00581806249480672,0.0330916991503397,0
2009-03-01,0.17422573978471,0.0586512216463493,0.0180827130962421,0.00949519040470261,0.0313238165668381,0
2009-04-01,0.182518581655681,0.0507891881249483,0.0154104945476238,0.00652002440748376,0.0342507097130489,0
2009-05-01,0.170930741673425,0.0569145575491728,0.0186147489489916,0.00929121933167456,0.0354993258386319,0
2009-06-01,0.159188611238826,0.0563304638034616,0.0172041522795332,0.0080520365442993,0.0365196403787605,0
2009-07-01,0.164444566496633,0.0576359176042259,0.0173457466463838,0.00821581478827788,0.0352047800675007,0
2009-08-01,0.168755672208794,0.0590410527223451,0.0165547240702339,0.00811901793436557,0.0348379746528509,0
2009-09-01,0.160015769970481,0.0584459025783965,0.0161599483567906,0.00894302709572299,0.0387944189344315,0
2009-10-01,0.158525985918237,0.0537129937639193,0.0197653637584183,0.0100117956042143,0.0358461180911034,0
2009-11-01,0.156009865929324,0.0527280769107116,0.0158735194525003,0.00722211621583431,0.0384051313100385,0
2009-12-01,0.150348099500723,0.0493901446323383,0.0202364837466101,0.00985525729502154,0.0383948443366961,0
2010-01-01,0.163436958193966,0.0542486450689698,0.0182087648080011,0.00865311310635996,0.0384483943161617,0
2010-02-01,0.14750901547039,0.0606775446383663,0.0169262442497022,0.00904928257796306,0.0367729931848022,0
2010-03-01,0.147469781570901,0.0613234519333045,0.019304624873173,0.0126290186553615,0.0360475381569409,0
2010-04-01,0.166022270305546,0.0523067816864883,0.0183059923068779,0.00939326398625729,0.0416309800485578,0
2010-05-01,0.158075829890035,0.0565221621047649,0.017305212276368,0.00893155034926589,0.0407984326483081,0
2010-06-01,0.160435719582124,0.0615972599134149,0.0176658719317856,0.0113057231789415,0.038573079259275,0
2010-07-01,0.151943919183275,0.0606933226282337,0.0155199151706997,0.0103684969466176,0.0391460328774314,0
2010-08-01,0.156362734789685,0.058449145107536,0.0178454013253653,0.00953998236124312,0.0378954613699608,0
2010-09-01,0.15750835868982,0.0584666747111875,0.0171952003021015,0.00880705615479091,0.0390505180175505,0
2010-10-01,0.153080784786517,0.0633993062364377,0.0152655894252063,0.00980793411747419,0.0388172765503363,0
2010-11-01,0.147706788043147,0.0579057579742211,0.0177122665114475,0.0107613023648263,0.038389685045295,0
2010-12-01,0.164234100237262,0.0549616794630122,0.019382530792274,0.00799369708820202,0.0398546962313001,0
2011-01-01,0.157432884059803,0.0619356382442839,0.017306612684798,0.0110983640723086,0.0393970902756413,0
2011-02-01,0.164503685092469,0.0604793948300113,0.0168464611288075,0.00954929058098319,0.0397681667259545,0
2011-03-01,0.158859260134205,0.0649023980165438,0.0158119771774933,0.0113702829514734,0.0377710089072946,0
2011-04-01,0.147046452129502,0.0547783474935304,0.0158391389609637,0.00792692483953035,0.0367067831368316,0
2011-05-01,0.168928129365296,0.0579593221100562,0.0170384650898861,0.00803597796365989,0.0402170518072887,0
2011-06-01,0.155791681806979,0.0554315883564936,0.0166384572884004,0.00883320667607554,0.037141704075119,0
2011-07-01,0.145721794389116,0.062104471422611,0.0192334749515929,0.0122946606646987,0.0370335768720519,0
2011-08-01,0.161728828420228,0.0637848452488861,0.0159482483932485,0.0112595870399484,0.038837568348347,0
2011-09-01,0.149600241091733,0.0569034530412672,0.0159617176012601,0.00919629091216465,0.0381325444158718,0
2011-10-01,0.152142457557979,0.0620320212984377,0.0168631348364727,0.0100185985996637,0.0395211772186143,0
2011-11-01,0.1606601948636,0.0545236366741763,0.0179095860856977,0.0106720744143193,0.0346672687359927,0
2011-12-01,0.157054828117855,0.0468148519221744,0.016213522057567,0.00843367590050056,0.0382188469443301,0
2012-01-01,0.164035408546399,0.0613344956328327,0.0175981268786699,0.0117980666373103,0.0337304314365303,0
2012-02-01,0.16695063486717,0.0604364407726638,0.0168900069712797,0.0105419480422808,0.0363074020356184,0
2012-03-01,0.156802704273955,0.0547094785114671,0.0152753802842565,0.00714216511081475,0.0349580213519282,0
2012-04-01,0.160924527027314,0.0604054990742922,0.0170644016066341,0.0107498755708857,0.0356765899618208,0
2012-05-01,0.151252453867739,0.0512816655507592,0.0158205727138157,0.00871825810610764,0.0363862566649168,0
2012-06-01,0.158311117141817,0.0563684527361454,0.0152130080455148,0.00862149085770914,0.0344870396392168,0
2012-07-01,0.154608674568181,0.0622339933156538,0.0148157632301995,0.00935909839849505,0.0358207784221903,0
2012-08-01,0.152106944883845,0.0599781063658068,0.0173854553670703,0.0119258154507171,0.0364162781582341,0
2012-09-01,0.164752742074827,0.0645635916877588,0.015224632442237,0.0103552919460605,0.0368340719784668,0
2012-10-01,0.156347207840125,0.0583481074165735,0.0147124543763505,0.00848803615171348,0.0363102419367385,0
2012-11-01,0.167609171598431,0.0620161651127311,0.0144806610098667,0.00883729976461865,0.0358693703312134,0
2012-12-01,0.154563832538747,0.0622848651974808,0.0146458237307788,0.00950258865117556,0.0357839954320194,0
2013-01-01,0.161338258288341,0.055545433188281,0.0162670776863761,0.00892398612340744,0.0358656348090424,0
2013-02-01,0.163891080442021,0.0572652296015193,0.0165414431060692,0.00931221755440692,0.0330829718760139,0
2013-03-01,0.159274793663074,0.0591552069048204,0.0149655698832815,0.0107467884921363,0.0343590960800661,0
2013-04-01,0.158628876146957,0.0573083078245612,0.0153618016450191,0.0106246136060209,0.0342385052397344,0
2013-05-01,0.160064940255261,0.0496719266341037,0.0160623387810187,0.00930445140748567,0.0321819806058073,0
2013-06-01,0.163407422183257,0.0491646138173244,0.0164874914665568,0.00766511748881346,0.0322892769705321,0
2013-07-01,0.165200895593906,0.0553732587628906,0.0161129475141153,0.00935317377062259,0.0323425901431071,0
2013-08-01,0.166781228806676,0.0561366196793785,0.0153283966559645,0.00977806985298961,0.0330472434825985,0
2013-09-01,0.179693301454671,0.0537608990461791,0.0132568679573428,0.00744838986193883,0.0348265231526164,0
2013-10-01,0.153439701121244,0.0514985866818838,0.0174780399165458,0.0113262385553455,0.0305971029882617,0
2013-11-01,0.165190121159989,0.0533721173738852,0.0151950788679169,0.00856284066250207,0.0329236347667766,0
2013-12-01,0.145765222659678,0.0504268420078038,0.0153781324628254,0.0105416166493988,0.0319136643119864,0
2014-01-01,0.16899992457414,0.0505627585477738,0.0147118641980655,0.0075856180309924,0.0301781431394383,0
2014-02-01,0.163493155169918,0.0566698316734061,0.0160771424924731,0.0123028960761215,0.0305465131902004,0
2014-03-01,0.160464165233507,0.0441190083062552,0.0163176016090985,0.00796059566682601,0.0291006291498398,0
2014-04-01,0.178008630690618,0.0498999370810067,0.0150614362238577,0.00831560813391767,0.0310950955344358,0
2014-05-01,0.169309062598985,0.0488253975859569,0.0151854851712601,0.0100035619093926,0.0307558274706473,0
2014-06-01,0.174303673126166,0.0502533849196175,0.0146634849034581,0.00835286226229731,0.0283623897804139,0
2014-07-01,0.178903478877044,0.0475715679523311,0.0149824666257359,0.00953519718492129,0.0303705357392738,0
2014-08-01,0.158594786456475,0.0519982958862485,0.0144449867364604,0.00826739840052419,0.0293254934259095,0
2014-09-01,0.164344131220498,0.0501166519578568,0.0158550832460456,0.00982612039541497,0.0283592895679291,0
2014-10-01,0.17829808813008,0.0482954004558107,0.0145163859624825,0.00887599386200059,0.0279897379276591,0
2014-11-01,0.166829007995955,0.0430239798883175,0.0157900051756843,0.00934106702888865,0.0276822378280808,0
2014-12-01,0.178394384422599,0.0548235906188254,0.014025203878748,0.00914873208947176,0.0274584100660391,0
2015-01-01,0.181418206124866,0.0429720396697535,0.0148023998433636,0.0084747707531264,0.0310666509302379,0
2015-02-01,0.161689085874348,0.044447368549489,0.0142527368032536,0.00742049289299782,0.0275040225764,0
2015-03-01,0.181763000965065,0.0475263797379902,0.0144735389188929,0.00958906976819785,0.0279444399930756,0
2015-04-01,0.179534937224444,0.0515004944219132,0.0151057766492464,0.0105009192240342,0.0274194528584467,0
2015-05-01,0.184404070626177,0.043060004709293,0.0148309226073279,0.00701487452981817,0.0282561381453668,0
2015-06-01,0.185455071062019,0.0507707151914447,0.014065125078802,0.00845951874248314,0.026149941523922,0
2015-07-01,0.184098433596737,0.0436547280684913,0.015391882229784,0.010074696797097,0.0288075470566079,0
2015-08-01,0.181541872539535,0.0476386097455592,0.0141137749050146,0.00745892669232103,0.0281227259528409,0
2015-09-01,0.181355377900417,0.0494757420004292,0.0151071833093614,0.0106776344984556,0.0258370207762213,0
2015-10-01,0.169826751794612,0.0451296222225067,0.0136342398712305,0.00768998087064019,0.0245396417849879,0
2015-11-01,0.175196786524859,0.0465912703921987,0.015790286478951,0.00961604293959877,0.0260079888769182,0
2015-12-01,0.176922499763788,0.0416699578297418,0.0159956538914569,0.00939952200301288,0.0226045051036463,0
2016-01-01,0.181596530728385,0.0423280466247537,0.0134524154534113,0.00758013622495448,0.0257407732023098,0
2016-02-01,0.187950974785889,0.0432625868604838,0.0142068576462981,0.00935078976753931,0.0255249095499968,0
2016-03-01,0.177264866539814,0.0492232463283751,0.013480095820017,0.00846401376033612,0.0258508385086005,0
2016-04-01,0.174688509815698,0.036652788473806,0.0144686467925375,0.00636270876346788,0.0248975611186149,0
2016-05-01,0.174115467743514,0.0500835943763948,0.0137205104271452,0.00909227410933047,0.0248267235765442,0
2016-06-01,0.183878479789392,0.0423015314584961,0.0138699058935969,0.00836177581345254,0.0261469290017759,0
2016-07-01,0.181162819429436,0.0426316609961203,0.0141835990100983,0.00736033491031185,0.0235288471941973,0
2016-08-01,0.174976140135807,0.0381988568252494,0.0135342225902636,0.00697233402660047,0.0230830235322629,0
2016-09-01,0.171538280658106,0.0434354466268091,0.01369520435163,0.00880983609648041,0.0218059553139113,0
2016-10-01,0.180855891770161,0.035885561524272,0.0154059946543515,0.00745787845017159,0.0225458581353473,0
2016-11-01,0.18419911685511,0.0407817652786609,0.0138310053323909,0.00731749350737055,0.0245908740289192,0
2016-12-01,0.192912964246677,0.0423430235780874,0.0155570092555576,0.0098972151756812,0.0250222209161981,0
2017-01-01,0.17494980059543,0.0431492715440983,0.0137557506841561,0.00823350284007394,0.0245874977101493,0
2017-02-01,0.187668128501731,0.0371480583255375,0.0150818097735391,0.00854395359380958,0.0212960873785036,0
2017-03-01,0.189628856620663,0.0349776266100513,0.0156000095074356,0.00746894389081463,0.0226449511464148,0
2017-04-01,0.191265120823735,0.0435706034555024,0.0126171141909114,0.00830074306735528,0.0238255922842995,0
2017-05-01,0.18139480759625,0.0367235833304691,0.0144265661893076,0.00826726635365477,0.0229522280846525,0
2017-06-01,0.184444132057363,0.0320624723992001,0.0143705510926305,0.00698172181089324,0.0214270695972624,0
2017-07-01,0.194158631774012,0.0369314755037014,0.0134514458946479,0.00799424744861539,0.022364535324365,0
2017-08-01,0.183294716261311,0.0350537774412613,0.0166434649016031,0.00896067026586393,0.0229842914725363,0
2017-09-01,0.192444570737577,0.0382582611812485,0.013069686598249,0.00539758501577197,0.0222742926725307,0
2017-10-01,0.199329132849383,0.0395159650674996,0.0145842374018375,0.0087250646602511,0.0207859432845162,0
2017-11-01,0.19416891145564,0.0369251638834935,0.0138562866935906,0.00710619075507246,0.0235587108124026,0
2017-12-01,0.177698148800875,0.0356211785705063,0.013239828742487,0.00648438115741812,0.0195922347138993,0
2018-01-01,0.179636720303316,0.0427040950305041,0.01498439662162,0.0106509872838343,0.0220128329615882,0
2018-02-01,0.192859198675561,0.0295512495348838,0.0128313865944315,0.00553712514048052,0.0230906673512604,0
2018-03-01,0.184589062129791,0.0402778458629529,0.0131004207824911,0.00736264486199678,0.021468568590104,0
2018-04-01,0.189634757166169,0.0412086288656413,0.0145334284305938,0.00937278906498961,0.0220437119251814,0
2018-05-01,0.198584737505795,0.0390042581793011,0.0123843096972116,0.0063320743605144,0.0199791254357203,0
2018-06-01,0.176051581069588,0.0352294549208027,0.0136391458583008,0.00917664217882866,0.0206842518498509,0
2018-07-01,0.187068156865129,0.0372764521402717,0.0118397239554162,0.00493684333273917,0.0216235018959683,0
2018-08-01,0.185555937013106,0.0332532003952027,0.0143807362322632,0.00857820731152993,0.0200080728997036,0
2018-09-01,0.199581683686027,0.0349206164609288,0.0143541895063876,0.00901751576825992,0.0199632961801401,0
2018-10-01,0.179317290864625,0.0348812375384277,0.0129171998037987,0.00681795360031321,0.0211214264756123,0
2018-11-01,0.187944212584909,0.040664209588359,0.0120498869088979,0.00693309052167898,0.0201498575036177,0
